onset	duration	trial_type	value
10.038535594940186	20.009000062942505	Story	1.0
30.047536611557007	9.936999082565308	Silence	1.0
39.98453664779663	20.022999048233032	Noise	1.0
60.008535623550415	10.375	Silence	1.0
70.38453555107117	20.003000020980835	Story	1.0
90.38853573799133	8.94599986076355	Silence	1.0
99.33553552627563	20.02400016784668	Noise	1.0
119.36153554916382	10.916000127792358	Silence	1.0
130.27853560447693	20.006999969482422	Story	1.0
150.28653573989868	10.631999969482422	Silence	1.0
160.9205355644226	20.026999950408936	Noise	1.0
180.94853568077087	9.996999979019165	Silence	1.0
190.9465355873108	20.01699995994568	Noise	1.0
210.9645357131958	9.509999990463257	Silence	1.0
220.47653555870056	20.02400016784668	Story	1.0
240.501535654068	9.348999977111816	Silence	1.0
249.85153555870056	20.011000156402588	Story	1.0
269.86453557014465	10.697999954223633	Silence	1.0
280.5635356903076	20.013999938964844	Noise	1.0
300.5785355567932	10.297000169754028	Silence	1.0
310.876535654068	20.01900005340576	Noise	1.0
330.8965356349945	10.135999917984009	Silence	1.0
341.03353571891785	20.01699995994568	Story	1.0
361.0515356063843	10.07800006866455	Silence	1.0
371.1305356025696	20.003999948501587	Story	1.0
391.1355357170105	9.378999948501587	Silence	1.0
400.51553559303284	20.015000104904175	Noise	1.0
420.53153562545776	9.118000030517578	Silence	1.0
429.6505355834961	20.013000011444092	Story	1.0
449.66453552246094	10.156000137329102	Silence	1.0
