onset	duration	trial_type	value
11.030727624893188	20.014999866485596	Story	1.0
31.0457284450531	9.724998950958252	Silence	1.0
40.77072858810425	20.01599884033203	Noise	1.0
60.78772759437561	9.972999811172485	Silence	1.0
70.76172757148743	20.014999866485596	Story	1.0
90.77772760391235	10.156999826431274	Silence	1.0
100.93572759628296	20.014999866485596	Noise	1.0
120.9517273902893	10.874000072479248	Silence	1.0
131.8267273902893	20.016000032424927	Story	1.0
151.84372758865356	9.405999898910522	Silence	1.0
161.25072741508484	19.999000072479248	Noise	1.0
181.25072741508484	9.289000034332275	Silence	1.0
190.54072761535645	20.014999866485596	Noise	1.0
210.55772757530212	10.7739999294281	Silence	1.0
221.33272743225098	20.014000177383423	Story	1.0
241.34772753715515	10.591000080108643	Silence	1.0
251.93972754478455	20.014999866485596	Story	1.0
271.9557275772095	10.307999849319458	Silence	1.0
282.26472759246826	20.014999866485596	Noise	1.0
302.2807276248932	9.321999788284302	Silence	1.0
311.6037275791168	20.016000032424927	Noise	1.0
331.6207275390625	10.056999921798706	Silence	1.0
341.67872762680054	20.013999938964844	Story	1.0
361.69372749328613	10.190999984741211	Silence	1.0
371.8857274055481	20.016000032424927	Story	1.0
391.90272760391235	10.205999851226807	Silence	1.0
402.1097276210785	20.014999866485596	Noise	1.0
422.12572741508484	9.27400016784668	Silence	1.0
431.40072751045227	20.013999938964844	Story	1.0
451.4167275428772	9.907000064849854	Silence	1.0
