onset	duration	trial_type	value
11.19666600227356	20.014999866485596	Story	1.0
31.212666034698486	9.756999969482422	Silence	1.0
40.97066593170166	20.015000104904175	Noise	1.0
60.98766589164734	9.789000034332275	Silence	1.0
70.77766585350037	20.016000032424927	Story	1.0
90.79466605186462	10.089999914169312	Silence	1.0
100.88566589355469	20.015000104904175	Noise	1.0
120.90166592597961	10.374000072479248	Silence	1.0
131.27666592597961	20.015000104904175	Story	1.0
151.29266595840454	9.990000009536743	Silence	1.0
161.28366589546204	20.015000104904175	Noise	1.0
181.29966592788696	9.50600004196167	Silence	1.0
190.80766606330872	20.013999938964844	Noise	1.0
210.82366585731506	9.706000089645386	Silence	1.0
220.5306658744812	20.016000032424927	Story	1.0
240.54766583442688	9.723000049591064	Silence	1.0
250.27166604995728	20.013999938964844	Story	1.0
270.2876658439636	10.140000104904175	Silence	1.0
280.42866587638855	20.015000104904175	Noise	1.0
300.4446659088135	9.85700011253357	Silence	1.0
310.30366587638855	20.014000177383423	Noise	1.0
330.3186659812927	8.905999898910522	Silence	1.0
339.22666597366333	20.013999938964844	Story	1.0
359.2416658401489	9.624000072479248	Silence	1.0
368.8666658401489	20.014000177383423	Story	1.0
388.88266587257385	10.289999961853027	Silence	1.0
399.1736660003662	20.014999866485596	Noise	1.0
419.18966603279114	10.5239999294281	Silence	1.0
429.71466588974	20.015000104904175	Story	1.0
449.73166584968567	10.273000001907349	Silence	1.0
