onset	duration	trial_type	value
11.08470606803894	20.013999938964844	Story	1.0
31.09870719909668	9.887998819351196	Silence	1.0
40.98770618438721	20.021999835968018	Noise	1.0
61.010706186294556	9.587999820709229	Silence	1.0
70.59970617294312	20.00600004196167	Story	1.0
90.60670614242554	10.032999992370605	Silence	1.0
100.6407060623169	20.009999990463257	Noise	1.0
120.65170621871948	10.413999795913696	Silence	1.0
131.06570720672607	20.00999903678894	Story	1.0
151.07670617103577	9.49399995803833	Silence	1.0
160.57170605659485	20.00100016593933	Noise	1.0
180.57370615005493	10.089999914169312	Silence	1.0
190.66470623016357	20.024999856948853	Noise	1.0
210.69070601463318	10.735000133514404	Silence	1.0
221.42670607566833	20.013000011444092	Story	1.0
241.44070601463318	9.621000051498413	Silence	1.0
251.06270623207092	20.021999835968018	Story	1.0
271.08570623397827	9.543999910354614	Silence	1.0
280.63070607185364	20.002000093460083	Noise	1.0
300.6337060928345	9.555999994277954	Silence	1.0
310.1907060146332	20.02300000190735	Noise	1.0
330.21470618247986	10.257999897003174	Silence	1.0
340.4737060070038	20.010000228881836	Story	1.0
360.4847061634064	10.378000020980835	Silence	1.0
370.8647060394287	20.005000114440918	Story	1.0
390.8707060813904	9.414000034332275	Silence	1.0
400.2857060432434	20.01200008392334	Noise	1.0
420.2987060546875	10.144999980926514	Silence	1.0
430.44470620155334	20.026000022888184	Story	1.0
450.4717061519623	9.625999927520752	Silence	1.0
