onset	duration	trial_type	value
11.20102834701538	20.015000104904175	Story	1.0
31.216029405593872	9.673999071121216	Silence	1.0
40.89102840423584	20.015000104904175	Noise	1.0
60.90702843666077	10.190999984741211	Silence	1.0
71.10002851486206	20.013999938964844	Story	1.0
91.11502838134766	10.740000009536743	Silence	1.0
101.85702848434448	20.014999866485596	Noise	1.0
121.87302851676941	10.122999906539917	Silence	1.0
131.99702835083008	20.015000104904175	Story	1.0
152.013028383255	9.7739999294281	Silence	1.0
161.78802847862244	20.014999866485596	Noise	1.0
181.80402851104736	8.938999891281128	Silence	1.0
190.74502849578857	20.013999938964844	Noise	1.0
210.7610285282135	10.405999898910522	Silence	1.0
221.1690285205841	19.997999906539917	Story	1.0
241.16802835464478	10.473999977111816	Silence	1.0
251.64302849769592	20.014999866485596	Story	1.0
271.6600284576416	9.438999891281128	Silence	1.0
281.10002851486206	20.014999866485596	Noise	1.0
301.1160283088684	9.039000034332275	Silence	1.0
310.15702843666077	20.013999938964844	Noise	1.0
330.17202830314636	9.724000215530396	Silence	1.0
339.8970284461975	20.014999866485596	Story	1.0
359.91302847862244	10.2739999294281	Silence	1.0
370.1880283355713	20.014000177383423	Story	1.0
390.2040283679962	10.756999969482422	Silence	1.0
400.96202850341797	20.014999866485596	Noise	1.0
420.9780285358429	9.79099988937378	Silence	1.0
430.7700283527374	20.014000177383423	Story	1.0
450.7850284576416	10.674999952316284	Silence	1.0
