onset	duration	trial_type	value
11.523854970932007	20.01499915122986	Story	1.0
31.539854049682617	10.591000080108643	Silence	1.0
42.13185405731201	20.015000104904175	Noise	1.0
62.14785408973694	9.7739999294281	Silence	1.0
71.92285394668579	20.015000104904175	Story	1.0
91.93885397911072	10.157000064849854	Silence	1.0
102.09685397148132	20.015000104904175	Noise	1.0
122.11285400390625	10.190999984741211	Silence	1.0
132.3048541545868	20.013999938964844	Story	1.0
152.3198540210724	9.556999921798706	Silence	1.0
161.87785410881042	20.014999866485596	Noise	1.0
181.89385414123535	9.572999954223633	Silence	1.0
191.46785402297974	20.015000104904175	Noise	1.0
211.48385405540466	9.390000104904175	Silence	1.0
220.8748540878296	20.014999866485596	Story	1.0
240.89085412025452	10.490999937057495	Silence	1.0
251.38285398483276	20.014000177383423	Story	1.0
271.3988540172577	9.00600004196167	Silence	1.0
280.40685415267944	20.013999938964844	Noise	1.0
300.4228539466858	9.705000162124634	Silence	1.0
310.12985396385193	20.014000177383423	Noise	1.0
330.1448540687561	9.624000072479248	Silence	1.0
339.7698540687561	20.014999866485596	Story	1.0
359.78585410118103	9.723000049591064	Silence	1.0
369.50985407829285	20.016000032424927	Story	1.0
389.5268540382385	9.456000089645386	Silence	1.0
398.98385405540466	20.015000104904175	Noise	1.0
418.9998540878296	9.591000080108643	Silence	1.0
428.591854095459	20.013999938964844	Story	1.0
448.6078541278839	10.240000009536743	Silence	1.0
