onset	duration	trial_type	value
10.729130744934082	20.01599907875061	Story	1.0
30.74513077735901	9.589998960494995	Silence	1.0
40.3351309299469	20.016999006271362	Noise	1.0
60.353129863739014	9.938999891281128	Silence	1.0
70.29412984848022	20.013999938964844	Story	1.0
90.31012988090515	9.822999954223633	Silence	1.0
100.13412976264954	20.015000104904175	Noise	1.0
120.15012979507446	10.358000040054321	Silence	1.0
130.50912976264954	20.015000104904175	Story	1.0
150.52512979507446	10.00600004196167	Silence	1.0
160.53212976455688	20.015000104904175	Noise	1.0
180.5481297969818	9.85700011253357	Silence	1.0
190.40612983703613	20.016000032424927	Noise	1.0
210.4231297969818	10.305999994277954	Silence	1.0
220.73112988471985	20.013999938964844	Story	1.0
240.74712991714478	10.023000001907349	Silence	1.0
250.77112984657288	20.014999866485596	Story	1.0
270.7871298789978	10.056999921798706	Silence	1.0
280.84512972831726	20.015000104904175	Noise	1.0
300.8611297607422	10.256999969482422	Silence	1.0
311.11912989616394	20.014999866485596	Noise	1.0
331.1361298561096	9.789000034332275	Silence	1.0
340.9271297454834	20.015000104904175	Story	1.0
360.9431297779083	9.58899998664856	Silence	1.0
370.5331299304962	20.015999794006348	Story	1.0
390.5501298904419	8.971999883651733	Silence	1.0
399.5231297016144	20.016000032424927	Noise	1.0
419.54012989997864	10.10699987411499	Silence	1.0
429.6481297016144	20.014000177383423	Story	1.0
449.6641297340393	9.073000192642212	Silence	1.0
