onset	duration	trial_type	value
11.39419174194336	20.015000104904175	Story	1.0
31.411191940307617	10.472999811172485	Silence	1.0
41.885191917419434	20.014999866485596	Noise	1.0
61.90119194984436	9.906999826431274	Silence	1.0
71.80919194221497	20.014999866485596	Story	1.0
91.82519173622131	9.723000049591064	Silence	1.0
101.54919195175171	19.99899983406067	Noise	1.0
121.54919195175171	10.739999771118164	Silence	1.0
132.29119181632996	20.013999938964844	Story	1.0
152.30619192123413	10.391000032424927	Silence	1.0
162.6981918811798	20.014999866485596	Noise	1.0
182.71419191360474	10.055999994277954	Silence	1.0
192.7721917629242	20.015000104904175	Noise	1.0
212.78819179534912	10.557000160217285	Silence	1.0
223.34619188308716	20.016000032424927	Story	1.0
243.36319184303284	10.5239999294281	Silence	1.0
253.88819193840027	20.013999938964844	Story	1.0
273.9041917324066	9.356000185012817	Silence	1.0
283.2611918449402	20.015000104904175	Noise	1.0
303.27819180488586	9.888999938964844	Silence	1.0
313.16819190979004	20.016000032424927	Noise	1.0
333.1851918697357	10.572999954223633	Silence	1.0
343.7591917514801	20.016000032424927	Story	1.0
363.77619194984436	10.18999981880188	Silence	1.0
373.96719193458557	20.013999938964844	Story	1.0
393.9831917285919	9.973000049591064	Silence	1.0
403.9571919441223	20.015999794006348	Noise	1.0
423.974191904068	10.323999881744385	Silence	1.0
434.2991919517517	20.013999938964844	Story	1.0
454.3141918182373	9.207000017166138	Silence	1.0
