onset	duration	trial_type	value
11.166889905929565	20.016999006271362	Story	1.0
31.183890104293823	10.940998792648315	Silence	1.0
42.12588906288147	20.014999866485596	Noise	1.0
62.1418890953064	9.957000017166138	Silence	1.0
72.09988903999329	20.014999866485596	Story	1.0
92.11588907241821	10.457000017166138	Silence	1.0
102.57488894462585	20.013999938964844	Noise	1.0
122.58988904953003	10.190999984741211	Silence	1.0
132.78088998794556	20.01499891281128	Story	1.0
152.79688906669617	10.20799994468689	Silence	1.0
163.0058889389038	20.013999938964844	Noise	1.0
183.02188897132874	10.640000104904175	Silence	1.0
193.6638889312744	20.015000104904175	Noise	1.0
213.67988896369934	10.373000144958496	Silence	1.0
224.05488896369934	19.998000144958496	Story	1.0
244.05488896369934	9.42199993133545	Silence	1.0
253.47888898849487	20.013999938964844	Story	1.0
273.4948890209198	10.223000049591064	Silence	1.0
283.7188889980316	20.015000104904175	Noise	1.0
303.73488903045654	9.889999866485596	Silence	1.0
313.62588906288147	19.99899983406067	Noise	1.0
333.62588906288147	9.85699987411499	Silence	1.0
343.4838891029358	20.013999938964844	Story	1.0
363.49988889694214	10.123000144958496	Silence	1.0
373.6238889694214	20.015000104904175	Story	1.0
393.6398890018463	10.808000087738037	Silence	1.0
404.4488890171051	20.014999866485596	Noise	1.0
424.46488904953003	9.973999977111816	Silence	1.0
434.4398889541626	20.015000104904175	Story	1.0
454.4558889865875	9.872999906539917	Silence	1.0
