onset	duration	trial_type	value
11.743508100509644	20.016999006271362	Story	1.0
31.760508060455322	10.740998983383179	Silence	1.0
42.50250720977783	20.014999866485596	Noise	1.0
62.51850700378418	9.973000049591064	Silence	1.0
72.49250721931458	20.015999794006348	Story	1.0
92.50950717926025	10.422999858856201	Silence	1.0
102.93350720405579	20.015999794006348	Noise	1.0
122.95050716400146	9.789999961853027	Silence	1.0
132.74250721931458	20.013999938964844	Story	1.0
152.75750708580017	9.33899998664856	Silence	1.0
162.09750699996948	20.015000104904175	Noise	1.0
182.1135070323944	9.85700011253357	Silence	1.0
191.97150707244873	19.999000072479248	Noise	1.0
211.97150707244873	9.956000089645386	Silence	1.0
221.92950701713562	19.999000072479248	Story	1.0
241.92950701713562	10.740000009536743	Silence	1.0
252.67150712013245	20.013999938964844	Story	1.0
272.68650698661804	10.174000024795532	Silence	1.0
282.86250710487366	20.013999938964844	Noise	1.0
302.87750720977783	10.823999881744385	Silence	1.0
313.70250701904297	20.015000104904175	Noise	1.0
333.71750807762146	10.30799913406372	Silence	1.0
344.0275070667267	20.015000104904175	Story	1.0
364.0435070991516	9.739000082015991	Silence	1.0
373.7845070362091	20.014000177383423	Story	1.0
393.7995071411133	9.907000064849854	Silence	1.0
403.70850706100464	20.013999938964844	Noise	1.0
423.7235071659088	10.29099988937378	Silence	1.0
434.0165071487427	20.013999938964844	Story	1.0
454.03150701522827	10.491000175476074	Silence	1.0
