onset	duration	trial_type	value
9.879377841949463	20.01599884033203	Story	1.0
29.89537763595581	9.856999158859253	Silence	1.0
39.75237774848938	20.01599907875061	Noise	1.0
59.76937675476074	9.674000024795532	Silence	1.0
69.44437670707703	20.015000104904175	Story	1.0
89.46037673950195	10.490999937057495	Silence	1.0
99.95237684249878	20.014999866485596	Noise	1.0
119.96837663650513	10.040000200271606	Silence	1.0
130.00937676429749	20.014999866485596	Story	1.0
150.0253767967224	11.090999841690063	Silence	1.0
161.11837673187256	20.013999938964844	Noise	1.0
181.13337683677673	10.557999849319458	Silence	1.0
191.69237685203552	20.013999938964844	Noise	1.0
211.70837664604187	10.240000009536743	Silence	1.0
221.94937682151794	20.014999866485596	Story	1.0
241.9653766155243	9.940000057220459	Silence	1.0
251.90637683868408	20.015999794006348	Story	1.0
271.9243767261505	8.904000043869019	Silence	1.0
280.8293766975403	20.016000032424927	Noise	1.0
300.84637665748596	9.67300009727478	Silence	1.0
310.5213768482208	20.013999938964844	Noise	1.0
330.53537774086	10.107999086380005	Silence	1.0
340.64437675476074	20.014999866485596	Story	1.0
360.66037678718567	10.457000017166138	Silence	1.0
371.11837673187256	20.015000104904175	Story	1.0
391.1343767642975	10.841000080108643	Silence	1.0
401.9763767719269	20.016000032424927	Noise	1.0
421.99337673187256	9.622999906539917	Silence	1.0
431.61837673187256	20.013999938964844	Story	1.0
451.63337683677673	10.43999981880188	Silence	1.0
