onset	duration	trial_type	value
10.28164005279541	20.01599907875061	Story	1.0
30.297640085220337	10.239999055862427	Silence	1.0
40.53764009475708	19.999999046325684	Noise	1.0
60.53963899612427	9.972000122070312	Silence	1.0
70.51363897323608	20.014000177383423	Story	1.0
90.52963900566101	9.973000049591064	Silence	1.0
100.50463914871216	20.014999866485596	Noise	1.0
120.5206389427185	9.573000192642212	Silence	1.0
130.09463906288147	20.013999938964844	Story	1.0
150.10963892936707	10.124000072479248	Silence	1.0
160.2356390953064	20.014999866485596	Noise	1.0
180.25163912773132	9.688999891281128	Silence	1.0
189.94263911247253	20.013999938964844	Noise	1.0
209.95763897895813	9.34000015258789	Silence	1.0
219.29863905906677	20.015000104904175	Story	1.0
239.31563901901245	10.473000049591064	Silence	1.0
249.7906391620636	20.013999938964844	Story	1.0
269.8056390285492	9.17300009727478	Silence	1.0
278.9806389808655	20.014000177383423	Noise	1.0
298.99563908576965	9.973999977111816	Silence	1.0
308.9706389904022	20.013999938964844	Noise	1.0
328.9856390953064	9.190999984741211	Silence	1.0
338.17763900756836	20.013999938964844	Story	1.0
358.19263911247253	9.990999937057495	Silence	1.0
368.1856391429901	20.013999938964844	Story	1.0
388.20163893699646	9.122000217437744	Silence	1.0
397.32463908195496	20.013999938964844	Noise	1.0
417.33963894844055	10.45900011062622	Silence	1.0
427.7996389865875	20.014000177383423	Story	1.0
447.8146390914917	10.424000024795532	Silence	1.0
