onset	duration	trial_type	value
10.848196506500244	20.01599907875061	Story	1.0
30.86419653892517	9.789999008178711	Silence	1.0
40.65519571304321	20.015999794006348	Noise	1.0
60.671196699142456	10.540998935699463	Silence	1.0
71.21219658851624	19.999999046325684	Story	1.0
91.21219658851624	10.2239990234375	Silence	1.0
101.43619656562805	19.999999046325684	Noise	1.0
121.43619656562805	10.791999101638794	Silence	1.0
132.22819662094116	20.01599907875061	Story	1.0
152.2441966533661	9.807998895645142	Silence	1.0
162.05219674110413	20.01599884033203	Noise	1.0
182.06819653511047	10.306999206542969	Silence	1.0
192.3761956691742	20.016000032424927	Noise	1.0
212.39319562911987	10.391000032424927	Silence	1.0
222.78419661521912	20.01499891281128	Story	1.0
242.80019569396973	10.190999984741211	Silence	1.0
252.99119663238525	20.01599907875061	Story	1.0
273.0081956386566	10.0239999294281	Silence	1.0
283.03219652175903	20.01499915122986	Noise	1.0
303.0471966266632	10.191998958587646	Silence	1.0
313.23919653892517	20.01599907875061	Noise	1.0
333.2551965713501	10.441998958587646	Silence	1.0
343.69719672203064	20.01599884033203	Story	1.0
363.714195728302	10.072999954223633	Silence	1.0
373.78719663619995	20.016999006271362	Story	1.0
393.80419659614563	10.05799913406372	Silence	1.0
403.86219668388367	20.01499891281128	Noise	1.0
423.8781955242157	9.907000064849854	Silence	1.0
433.78519654273987	20.01599907875061	Story	1.0
453.8011965751648	9.456999063491821	Silence	1.0
