onset	duration	trial_type	value
11.523360967636108	20.016999006271362	Story	1.0
31.540360927581787	9.589998960494995	Silence	1.0
41.131359815597534	20.015000104904175	Noise	1.0
61.146360874176025	9.006999015808105	Silence	1.0
70.15336084365845	20.01599907875061	Story	1.0
90.17035984992981	8.973999977111816	Silence	1.0
99.14436078071594	20.01599907875061	Noise	1.0
119.16036081314087	9.889999151229858	Silence	1.0
129.05036091804504	19.999999046325684	Story	1.0
149.05135989189148	9.707000017166138	Silence	1.0
158.75836086273193	20.01599907875061	Noise	1.0
178.77436089515686	9.406998872756958	Silence	1.0
188.1813609600067	19.999998807907104	Noise	1.0
208.1813609600067	9.3729989528656	Silence	1.0
217.55535984039307	20.016000032424927	Story	1.0
237.5713608264923	10.257998943328857	Silence	1.0
247.82936096191406	20.01599884033203	Story	1.0
267.8453607559204	10.073999166488647	Silence	1.0
277.9203598499298	20.016000032424927	Noise	1.0
297.93636083602905	9.756999015808105	Silence	1.0
307.6933608055115	19.999999046325684	Noise	1.0
327.6933608055115	9.907999038696289	Silence	1.0
337.6013607978821	20.01599907875061	Story	1.0
357.617360830307	9.940999031066895	Silence	1.0
367.5583608150482	20.01599907875061	Story	1.0
387.5753598213196	10.440999984741211	Silence	1.0
398.0163607597351	20.01599907875061	Noise	1.0
418.03236079216003	10.356999158859253	Silence	1.0
428.39035987854004	20.016000032424927	Story	1.0
448.4063608646393	9.974998950958252	Silence	1.0
