onset	duration	trial_type	value
11.040243864059448	19.999999046325684	Story	1.0
31.04024386405945	10.591999053955078	Silence	1.0
41.63224387168884	20.01499915122986	Noise	1.0
61.64824295043945	10.740999937057495	Silence	1.0
72.39024305343628	20.014999866485596	Story	1.0
92.40624284744263	10.925000190734863	Silence	1.0
103.33224296569824	20.013999938964844	Noise	1.0
123.34824299812317	9.388999938964844	Silence	1.0
132.7392430305481	20.013999938964844	Story	1.0
152.7542428970337	10.506999969482422	Silence	1.0
163.26224303245544	20.014999866485596	Noise	1.0
183.2782428264618	10.608000040054321	Silence	1.0
193.88724303245544	20.014999866485596	Noise	1.0
213.9032428264618	9.573000192642212	Silence	1.0
223.4782428741455	20.014000177383423	Story	1.0
243.49324297904968	9.874000072479248	Silence	1.0
253.36824297904968	20.014999866485596	Story	1.0
273.3842430114746	10.039999961853027	Silence	1.0
283.4252429008484	20.005000114440918	Noise	1.0
303.43124294281006	10.434000015258789	Silence	1.0
313.8662428855896	20.015000104904175	Noise	1.0
333.8832428455353	10.190000057220459	Silence	1.0
344.0742428302765	20.015000104904175	Story	1.0
364.0902428627014	10.041000127792358	Silence	1.0
374.1322429180145	20.013999938964844	Story	1.0
394.1472430229187	9.60699987411499	Silence	1.0
403.75524282455444	20.015000104904175	Noise	1.0
423.77124285697937	9.824000120162964	Silence	1.0
433.5962429046631	20.013999938964844	Story	1.0
453.612242937088	9.572999954223633	Silence	1.0
