name	type	x	y	z
M000S00	source	-11.411359786987305	89.2143325805664	6.482092380523682
M000S01	source	0.010144848376512527	86.53553771972656	26.318166732788086
M000S02	source	11.384955406188965	89.12760925292969	6.550555229187012
M001S00	source	-11.379548072814941	79.33502197265625	42.77977752685547
M001S01	source	0.031572967767715454	69.46231079101562	60.31013488769531
M001S02	source	11.478683471679688	79.34529113769531	42.73051071166992
M002S00	source	45.21781539916992	70.93120574951172	22.771949768066406
M002S01	source	34.75004577636719	81.5149917602539	5.138622760772705
M002S02	source	25.3945255279541	82.27540588378906	25.72426414489746
M003S00	source	-45.41905975341797	71.14722442626953	22.81331443786621
M003S01	source	-25.27846908569336	82.31854248046875	25.975093841552734
M003S02	source	-34.90167236328125	81.44977569580078	4.837512493133545
M004S00	source	46.471866607666016	57.66189956665039	46.14912033081055
M004S01	source	27.511648178100586	70.72256469726562	48.01850128173828
M004S02	source	31.65805435180664	54.38714599609375	63.731605529785156
M005S00	source	-46.3257942199707	57.71664810180664	46.185211181640625
M005S01	source	-31.65455436706543	54.36006546020508	63.690765380859375
M005S02	source	-27.29522705078125	70.74420166015625	47.96452713012695
M006S00	source	69.69564056396484	46.29072189331055	-6.765670299530029
M006S01	source	61.703392028808594	55.25139236450195	13.184021949768066
M006S02	source	73.41344451904297	35.115840911865234	13.234976768493652
M007S00	source	-69.85071563720703	46.57236862182617	-6.71970272064209
M007S01	source	-73.50135040283203	35.13080978393555	13.238677024841309
M007S02	source	-61.79681396484375	55.31977462768555	13.122455596923828
M008S00	source	59.99662780761719	30.871335983276367	54.129005432128906
M008S01	source	73.13105010986328	22.140775680541992	37.21659469604492
M008S02	source	63.30820846557617	43.01274108886719	34.686153411865234
M009S00	source	-60.161502838134766	30.640972137451172	54.20384216308594
M009S01	source	-63.25556564331055	43.04249572753906	34.68339920043945
M009S02	source	-73.2136459350586	22.15242576599121	37.087528228759766
M010S00	source	5.299724578857422	33.79527282714844	87.49810028076172
M010S01	source	23.647462844848633	19.660491943359375	89.4746322631836
M010S02	source	25.352523803710938	39.869049072265625	77.93046569824219
M011S00	source	-5.371665954589844	33.756126403808594	87.51837921142578
M011S01	source	-25.431774139404297	39.82347106933594	78.05958557128906
M011S02	source	-23.61443328857422	19.823444366455078	89.5942611694336
M012S00	source	53.463260650634766	16.604238510131836	70.88984680175781
M012S01	source	35.638858795166016	14.136064529418945	85.84851837158203
M012S02	source	50.34381866455078	-3.497398853302002	82.29364013671875
M013S00	source	-53.47310256958008	16.57459831237793	70.99047088623047
M013S01	source	-50.54346466064453	-3.57210373878479	82.40703582763672
M013S02	source	-35.55040740966797	14.359569549560547	85.75154113769531
M014S00	source	82.41194152832031	5.211618900299072	3.0319857597351074
M014S01	source	77.81587219238281	20.685232162475586	19.653173446655273
M014S02	source	82.48927307128906	-1.4220738410949707	25.235807418823242
M015S00	source	-82.48271942138672	5.250951290130615	2.9982638359069824
M015S01	source	-82.43547821044922	-1.4058113098144531	25.110822677612305
M015S02	source	-77.93121337890625	20.83137321472168	19.60093879699707
M016S00	source	5.045153617858887	-4.028015613555908	102.83395385742188
M016S01	source	25.110891342163086	-14.845842361450195	99.86859130859375
M016S02	source	23.280771255493164	7.4714860916137695	94.7251205444336
M017S00	source	-5.049566745758057	-4.005800247192383	102.87183380126953
M017S01	source	-23.42791748046875	7.616700649261475	94.8121109008789
M017S02	source	-25.161775588989258	-14.78030776977539	99.87124633789062
M018S00	source	70.93443298339844	3.3296687602996826	56.42683410644531
M018S01	source	76.98270416259766	-19.069799423217773	57.23283386230469
M018S02	source	81.02394104003906	-6.248495578765869	38.24225997924805
M019S00	source	-70.88018035888672	3.24513578414917	56.51655197143555
M019S01	source	-81.12793731689453	-6.271729946136475	38.472755432128906
M019S02	source	-76.97161865234375	-19.077796936035156	57.237369537353516
M020S00	source	60.51512908935547	-24.132848739624023	79.61679077148438
M020S01	source	41.75766372680664	-18.784122467041016	92.63109588623047
M020S02	source	47.8275032043457	-41.2426643371582	89.90646362304688
M021S00	source	-60.5595703125	-23.951589584350586	79.5066909790039
M021S01	source	-47.77667999267578	-41.20059585571289	89.82923889160156
M021S02	source	-41.81790542602539	-18.767112731933594	92.63162231445312
M022S00	source	17.647729873657227	-54.68818283081055	101.32616424560547
M022S01	source	30.43375587463379	-35.48617935180664	99.73271179199219
M022S02	source	8.567387580871582	-34.181209564208984	106.74321746826172
M023S00	source	-17.55715560913086	-54.7333869934082	101.24516296386719
M023S01	source	-8.611102104187012	-34.18198776245117	106.71976470947266
M023S02	source	-30.371843338012695	-35.39482498168945	99.62483215332031
M024S00	source	87.56024932861328	-35.284706115722656	11.62374496459961
M024S01	source	85.14888000488281	-20.95574951171875	29.86769676208496
M024S02	source	83.40828704833984	-43.9791145324707	32.92106246948242
M025S00	source	-87.56983947753906	-35.26056671142578	11.575173377990723
M025S01	source	-83.51288604736328	-43.93761444091797	32.92100524902344
M025S02	source	-85.11166381835938	-20.879638671875	29.855649948120117
M026S00	source	71.73587799072266	-64.51140594482422	52.667945861816406
M026S01	source	79.88343811035156	-42.85749816894531	49.12724685668945
M026S02	source	68.08993530273438	-47.850372314453125	68.85122680664062
M027S00	source	-71.67964172363281	-64.47332000732422	52.64605712890625
M027S01	source	-68.20366668701172	-47.73694610595703	68.81111145019531
M027S02	source	-80.02339935302734	-42.81920623779297	49.035423278808594
M028S00	source	46.444889068603516	-76.53834533691406	75.93826293945312
M028S01	source	25.031993865966797	-80.0035629272461	84.92396545410156
M028S02	source	32.351261138916016	-93.46501159667969	67.13050079345703
M029S00	source	-46.495033264160156	-76.55043029785156	76.02444458007812
M029S01	source	-32.314178466796875	-93.51305389404297	67.1421127319336
M029S02	source	-24.97300910949707	-79.97779846191406	84.96533966064453
M030S00	source	41.470394134521484	-101.17047882080078	46.49242401123047
M030S01	source	20.981609344482422	-102.82557678222656	57.82791519165039
M030S02	source	23.760486602783203	-112.42162322998047	36.825984954833984
M031S00	source	-41.33137512207031	-101.13935852050781	46.56749725341797
M031S01	source	-23.569286346435547	-112.39429473876953	36.796966552734375
M031S02	source	-20.949182510375977	-102.88713836669922	57.996097564697266
M032S00	source	72.94392395019531	-76.95992279052734	21.42786979675293
M032S01	source	61.5783805847168	-88.37261962890625	38.146968841552734
M032S02	source	60.29927444458008	-95.54875183105469	16.25891876220703
M033S00	source	-73.014892578125	-77.05839538574219	21.319259643554688
M033S01	source	-60.11439514160156	-95.55548095703125	15.919556617736816
M033S02	source	-61.562747955322266	-88.35591888427734	38.18077087402344
M038S00	source	0.19663186371326447	-103.7879867553711	60.1802864074707
M038S01	source	11.510396003723145	-91.57023620605469	76.5382080078125
M038S02	source	-11.604453086853027	-91.62735748291016	76.3974838256836
M000D00	detector	-13.375855445861816	88.87620544433594	14.838090896606445
M000D01	detector	-8.124283790588379	87.72615051269531	23.914546966552734
M000D02	detector	8.12061595916748	87.78682708740234	23.926494598388672
M000D03	detector	13.39547061920166	88.895263671875	14.84400463104248
M000D04	detector	5.2756805419921875	90.8055191040039	0.9495344161987305
M000D05	detector	-5.246938228607178	90.74645233154297	0.9515249133110046
M001D00	detector	-13.322179794311523	75.80604553222656	50.430362701416016
M001D01	detector	-8.105957984924316	71.44234466552734	58.4494514465332
M001D02	detector	8.111417770385742	71.51729583740234	58.487709045410156
M001D03	detector	13.328634262084961	75.76826477050781	50.364173889160156
M001D04	detector	5.282514572143555	83.2227783203125	38.53215026855469
M001D05	detector	-5.280309677124023	83.13286590576172	38.46349334716797
M002D00	detector	47.1973762512207	72.81532287597656	14.598477363586426
M002D01	detector	42.355873107910156	77.65057373046875	6.492656230926514
M002D02	detector	28.505712509155273	85.5121841430664	8.869181632995605
M002D03	detector	23.948881149291992	85.64584350585938	18.25801658630371
M002D04	detector	31.604114532470703	78.91724395751953	30.869461059570312
