onset	duration	trial_type	value
10.487690448760986	20.01499891281128	Story	1.0
30.503689527511597	10.240999937057495	Silence	1.0
40.74469041824341	20.01599907875061	Noise	1.0
60.76168942451477	10.424000024795532	Silence	1.0
71.18668937683105	20.015000104904175	Story	1.0
91.20268940925598	10.223999977111816	Silence	1.0
101.42768955230713	20.014999866485596	Noise	1.0
121.44368958473206	9.472999811172485	Silence	1.0
130.91868948936462	20.013999938964844	Story	1.0
150.9336895942688	10.223999977111816	Silence	1.0
161.15868949890137	20.014999866485596	Noise	1.0
181.1746895313263	10.0239999294281	Silence	1.0
191.19968938827515	20.015000104904175	Noise	1.0
211.21568942070007	10.207000017166138	Silence	1.0
221.42368936538696	20.014000177383423	Story	1.0
241.43868947029114	9.924000024795532	Silence	1.0
251.36368942260742	19.999000072479248	Story	1.0
271.36468958854675	9.304999828338623	Silence	1.0
280.6706895828247	20.014999866485596	Noise	1.0
300.68668937683105	10.240000009536743	Silence	1.0
310.9286894798279	20.015000104904175	Noise	1.0
330.9446895122528	10.124000072479248	Silence	1.0
341.0696895122528	20.013999938964844	Story	1.0
361.08568954467773	10.039000034332275	Silence	1.0
371.1266894340515	20.015000104904175	Story	1.0
391.14268946647644	10.624000072479248	Silence	1.0
401.76768946647644	20.015000104904175	Noise	1.0
421.78368949890137	10.35699987411499	Silence	1.0
432.1416895389557	20.016000032424927	Story	1.0
452.15868949890137	9.905999898910522	Silence	1.0
