onset	duration	trial_type	value
11.296249628067017	20.015000104904175	Story	1.0
31.311250686645508	10.374999046325684	Silence	1.0
41.68625068664551	20.01599907875061	Noise	1.0
61.70424962043762	9.888999938964844	Silence	1.0
71.5942497253418	19.99899983406067	Story	1.0
91.5942497253418	9.855999946594238	Silence	1.0
101.45124959945679	20.016000032424927	Noise	1.0
121.46824955940247	8.92300009727478	Silence	1.0
130.392249584198	20.015000104904175	Story	1.0
150.40824961662292	9.623000144958496	Silence	1.0
160.03224968910217	20.014999866485596	Noise	1.0
180.0482497215271	9.372999906539917	Silence	1.0
189.42224955558777	20.015000104904175	Noise	1.0
209.4382495880127	10.240000009536743	Silence	1.0
219.68024969100952	20.014999866485596	Story	1.0
239.69624972343445	9.305999994277954	Silence	1.0
249.0042495727539	20.013000011444092	Story	1.0
269.0192496776581	9.638999938964844	Silence	1.0
278.660249710083	20.014999866485596	Noise	1.0
298.6752507686615	9.206998825073242	Silence	1.0
307.8832497596741	20.014999866485596	Noise	1.0
327.8992495536804	10.44100022315979	Silence	1.0
338.3422496318817	20.013999938964844	Story	1.0
358.35824966430664	9.454999923706055	Silence	1.0
367.8152496814728	20.015000104904175	Story	1.0
387.8312497138977	9.85699987411499	Silence	1.0
397.689249753952	20.014999866485596	Noise	1.0
417.70524978637695	9.855999946594238	Silence	1.0
427.56224966049194	20.015000104904175	Story	1.0
447.57824969291687	9.440000057220459	Silence	1.0
