onset	duration	trial_type	value
11.114036321640015	20.003000020980835	Story	1.0
31.117037296295166	9.799998998641968	Silence	1.0
40.91703724861145	20.019999027252197	Noise	1.0
60.93803644180298	10.045999765396118	Silence	1.0
70.98503637313843	20.01199984550476	Story	1.0
90.99803638458252	11.32200002670288	Silence	1.0
102.32103633880615	20.002000093460083	Noise	1.0
122.32403635978699	10.208999872207642	Silence	1.0
132.53403639793396	20.003999948501587	Story	1.0
152.5390362739563	10.354000091552734	Silence	1.0
162.89403629302979	20.02300000190735	Noise	1.0
182.91803622245789	10.132000207901001	Silence	1.0
193.05103635787964	20.001999855041504	Noise	1.0
213.05403637886047	10.167999982833862	Silence	1.0
223.2230362892151	20.002000093460083	Story	1.0
243.22603631019592	9.269999980926514	Silence	1.0
252.4970362186432	20.008000135421753	Story	1.0
272.5060362815857	9.54800009727478	Silence	1.0
282.0550363063812	20.000999927520752	Noise	1.0
302.0570363998413	9.036999940872192	Silence	1.0
311.09503626823425	20.026000022888184	Noise	1.0
331.1220362186432	9.879000186920166	Silence	1.0
341.0020363330841	20.006999969482422	Story	1.0
361.01203632354736	10.509000062942505	Silence	1.0
371.5220363140106	20.02300000190735	Story	1.0
391.5460362434387	10.291000127792358	Silence	1.0
401.83803629875183	20.01800012588501	Noise	1.0
421.8570363521576	10.193000078201294	Silence	1.0
432.05103635787964	20.01900005340576	Story	1.0
452.07103633880615	9.364000082015991	Silence	1.0
