onset	duration	trial_type	value
10.796053409576416	20.01499915122986	Story	1.0
30.81105351448059	9.590998888015747	Silence	1.0
40.40205359458923	20.01599884033203	Noise	1.0
60.419052600860596	9.43999981880188	Silence	1.0
69.85905361175537	19.999998807907104	Story	1.0
89.8600525856018	10.089999914169312	Silence	1.0
99.95005345344543	20.01599907875061	Noise	1.0
119.9670524597168	10.390000104904175	Silence	1.0
130.35805249214172	19.999000072479248	Story	1.0
150.35805249214172	9.272000074386597	Silence	1.0
159.63105249404907	20.016000032424927	Noise	1.0
179.64905261993408	10.83899998664856	Silence	1.0
190.49005246162415	19.999000072479248	Noise	1.0
210.4890534877777	10.089998960494995	Silence	1.0
220.58005261421204	19.99899983406067	Story	1.0
240.58005261421204	10.10699987411499	Silence	1.0
250.68805241584778	20.015000104904175	Story	1.0
270.7040524482727	9.557000160217285	Silence	1.0
280.26205253601074	20.014999866485596	Noise	1.0
300.27805256843567	10.756999969482422	Silence	1.0
311.03605246543884	20.016000032424927	Noise	1.0
331.0530524253845	9.83899998664856	Silence	1.0
340.8930525779724	19.99899983406067	Story	1.0
360.8930525779724	10.539999961853027	Silence	1.0
371.4340524673462	20.016000032424927	Story	1.0
391.45105242729187	9.42300009727478	Silence	1.0
400.8750524520874	20.015000104904175	Noise	1.0
420.89105248451233	9.42300009727478	Silence	1.0
430.31505250930786	20.015000104904175	Story	1.0
450.3310525417328	9.306999921798706	Silence	1.0
