onset	duration	trial_type	value
10.889307975769043	20.016000032424927	Story	1.0
30.9063081741333	9.789999961853027	Silence	1.0
40.69730806350708	20.015000104904175	Noise	1.0
60.71330809593201	9.940000057220459	Silence	1.0
70.65430808067322	20.014999866485596	Story	1.0
90.67030811309814	9.940000057220459	Silence	1.0
100.61130809783936	20.014999866485596	Noise	1.0
120.62730813026428	10.358000040054321	Silence	1.0
130.98630809783936	20.013999938964844	Story	1.0
151.00230813026428	10.240000009536743	Silence	1.0
161.24330806732178	20.015000104904175	Noise	1.0
181.2593080997467	10.35699987411499	Silence	1.0
191.61730813980103	20.014999866485596	Noise	1.0
211.63330817222595	10.390999794006348	Silence	1.0
222.02530813217163	20.014999866485596	Story	1.0
242.04130816459656	10.556999921798706	Silence	1.0
252.59930801391602	20.016000032424927	Story	1.0
272.6163079738617	10.523000001907349	Silence	1.0
283.1413080692291	20.013999938964844	Noise	1.0
303.15730810165405	10.457000017166138	Silence	1.0
313.61530804634094	20.015000104904175	Noise	1.0
333.63130807876587	10.556999921798706	Silence	1.0
344.1893081665039	19.99899983406067	Story	1.0
364.1893081665039	10.623999834060669	Silence	1.0
374.8143081665039	20.014999866485596	Story	1.0
394.83030796051025	10.574000120162964	Silence	1.0
405.40530800819397	20.015000104904175	Noise	1.0
425.4213080406189	9.67300009727478	Silence	1.0
435.0963079929352	20.014000177383423	Story	1.0
455.11130809783936	9.907000064849854	Silence	1.0
