onset	duration	trial_type	value
10.330391645431519	20.01599907875061	Story	1.0
30.34739065170288	9.699000120162964	Silence	1.0
40.04639172554016	20.01599907875061	Noise	1.0
60.06239175796509	10.148998975753784	Silence	1.0
70.21139168739319	20.01599907875061	Story	1.0
90.22739171981812	10.615998983383179	Silence	1.0
100.84339165687561	20.01599907875061	Noise	1.0
120.85939168930054	10.498999118804932	Silence	1.0
131.35939073562622	20.016000032424927	Story	1.0
151.37539172172546	9.398998975753784	Silence	1.0
160.77539086341858	20.013999938964844	Noise	1.0
180.79039072990417	9.565999984741211	Silence	1.0
190.3563916683197	19.999999046325684	Noise	1.0
210.3563916683197	9.298999071121216	Silence	1.0
219.65539169311523	20.01599907875061	Story	1.0
239.67139172554016	10.215999126434326	Silence	1.0
249.8873918056488	20.01499891281128	Story	1.0
269.90339064598083	9.516000032424927	Silence	1.0
279.4203908443451	20.014999866485596	Noise	1.0
299.435391664505	10.032999038696289	Silence	1.0
309.4693908691406	20.014999866485596	Noise	1.0
329.485390663147	9.21500015258789	Silence	1.0
338.7003917694092	20.016999006271362	Story	1.0
358.71739172935486	9.76599907875061	Silence	1.0
368.4833917617798	20.01599907875061	Story	1.0
388.4993917942047	10.298999071121216	Silence	1.0
398.79839181900024	20.01599884033203	Noise	1.0
418.81439185142517	10.248998880386353	Silence	1.0
429.0643906593323	20.015000104904175	Story	1.0
449.0803906917572	9.631999969482422	Silence	1.0
